time,samplenumber,MQ-2,MQ-4,MQ-5,MQ-7,day,hop
1264.1,38,0.86,0.595,0.335,0.94,4,1
1264.9,38,0.86,0.605,0.34,0.94,4,1
1265.7,38,0.86,0.6,0.335,0.94,4,1
1266.5,38,0.86,0.6,0.345,0.94,4,1
1267.3,38,0.86,0.6,0.34,0.935,4,1
1268.2,38,0.86,0.6,0.345,0.94,4,1
1269,38,0.86,0.6,0.34,0.94,4,1
1269.8,38,0.86,0.6,0.34,0.94,4,1
1270.6,38,0.86,0.59,0.34,0.94,4,1
1271.4,38,0.86,0.605,0.34,0.94,4,1
1272.2,38,0.86,0.605,0.34,0.94,4,1
1273,38,0.86,0.605,0.345,0.94,4,1
1273.8,38,0.86,0.605,0.335,0.94,4,1
1274.6,38,0.86,0.605,0.34,0.94,4,1
1275.4,38,0.86,0.6,0.335,0.94,4,1
1276.2,38,0.86,0.6,0.335,0.94,4,1
1277,38,0.86,0.605,0.34,0.94,4,1
1277.8,38,0.86,0.6,0.34,0.94,4,1
1278.6,38,0.86,0.6,0.34,0.94,4,1
1279.4,38,0.865,0.605,0.34,0.94,4,1
1280.3,38,0.865,0.6,0.34,0.94,4,1
1281.1,38,0.865,0.6,0.34,0.94,4,1
1281.9,38,0.865,0.605,0.34,0.94,4,1
1282.7,38,0.87,0.605,0.34,0.94,4,1
1159.1,39,0.45,0.3,0.16,0.445,4,2
1159.9,39,0.45,0.305,0.175,0.445,4,2
1160.7,39,0.45,0.31,0.17,0.44,4,2
1161.5,39,0.45,0.3,0.165,0.445,4,2
1162.3,39,0.45,0.305,0.17,0.445,4,2
1163.1,39,0.45,0.31,0.175,0.44,4,2
1163.9,39,0.45,0.31,0.175,0.44,4,2
1164.8,39,0.45,0.305,0.165,0.445,4,2
1165.6,39,0.45,0.305,0.165,0.445,4,2
1166.4,39,0.45,0.31,0.17,0.445,4,2
1167.2,39,0.45,0.31,0.165,0.445,4,2
1168,39,0.45,0.295,0.165,0.445,4,2
1168.8,39,0.45,0.305,0.17,0.445,4,2
1169.6,39,0.45,0.3,0.17,0.445,4,2
1170.4,39,0.45,0.305,0.16,0.445,4,2
1171.2,39,0.45,0.305,0.16,0.445,4,2
1172,39,0.45,0.305,0.165,0.445,4,2
1172.8,39,0.45,0.315,0.165,0.445,4,2
1173.6,39,0.45,0.31,0.16,0.445,4,2
1174.4,39,0.45,0.305,0.17,0.445,4,2
1175.2,39,0.45,0.305,0.17,0.445,4,2
1176,39,0.45,0.305,0.165,0.445,4,2
1176.9,39,0.45,0.31,0.165,0.45,4,2
1177.7,39,0.455,0.315,0.165,0.445,4,2
1178.5,39,0.45,0.31,0.17,0.45,4,2
1179.3,39,0.45,0.31,0.165,0.45,4,2
1180.1,39,0.45,0.31,0.17,0.455,4,2
1180.9,39,0.45,0.31,0.17,0.445,4,2
1181.7,39,0.45,0.31,0.165,0.445,4,2
1182.5,39,0.45,0.31,0.17,0.445,4,2
1183.3,39,0.45,0.31,0.165,0.45,4,2
1184.1,39,0.45,0.31,0.16,0.45,4,2
1184.9,39,0.455,0.31,0.17,0.455,4,2
1185.7,39,0.455,0.305,0.17,0.455,4,2
1186.5,39,0.455,0.31,0.175,0.455,4,2
1187.3,39,0.45,0.31,0.17,0.45,4,2
1188.1,39,0.455,0.31,0.17,0.455,4,2
1188.9,39,0.46,0.31,0.17,0.455,4,2
1189.8,39,0.455,0.31,0.17,0.45,4,2
1190.6,39,0.46,0.305,0.165,0.45,4,2
1191.4,39,0.455,0.305,0.17,0.455,4,2
1192.2,39,0.455,0.31,0.17,0.455,4,2
1193,39,0.455,0.305,0.17,0.455,4,2
1193.8,39,0.46,0.31,0.165,0.455,4,2
1194.6,39,0.46,0.315,0.17,0.455,4,2
1195.4,39,0.455,0.31,0.17,0.455,4,2
1196.2,39,0.46,0.31,0.175,0.45,4,2
1197,39,0.46,0.31,0.17,0.455,4,2
1197.8,39,0.46,0.31,0.17,0.455,4,2
1198.6,39,0.46,0.31,0.16,0.455,4,2
1199.4,39,0.46,0.315,0.17,0.455,4,2
1200.2,39,0.46,0.31,0.165,0.455,4,2
1201.1,39,0.455,0.315,0.17,0.455,4,2
1201.9,39,0.46,0.305,0.165,0.455,4,2
1202.7,39,0.46,0.31,0.17,0.455,4,2
1203.5,39,0.46,0.31,0.17,0.455,4,2
1204.3,39,0.46,0.31,0.165,0.455,4,2
1205.1,39,0.46,0.315,0.17,0.455,4,2
1205.9,39,0.46,0.315,0.17,0.455,4,2
1206.7,39,0.46,0.31,0.17,0.455,4,2
1207.5,39,0.46,0.315,0.17,0.45,4,2
1208.3,39,0.46,0.315,0.165,0.455,4,2
1209.1,39,0.46,0.31,0.17,0.455,4,2
1209.9,39,0.46,0.315,0.165,0.455,4,2
1210.7,39,0.46,0.315,0.17,0.455,4,2
1211.5,39,0.46,0.315,0.17,0.455,4,2
1212.3,39,0.46,0.315,0.17,0.455,4,2
1213.2,39,0.46,0.315,0.165,0.455,4,2
1214,39,0.46,0.31,0.17,0.455,4,2
1214.8,39,0.46,0.31,0.17,0.46,4,2
1215.6,39,0.46,0.31,0.17,0.455,4,2
1216.4,39,0.46,0.31,0.175,0.455,4,2
1217.2,39,0.46,0.31,0.165,0.465,4,2
1218,39,0.46,0.315,0.17,0.455,4,2
1218.8,39,0.46,0.31,0.17,0.455,4,2
1219.6,39,0.46,0.305,0.17,0.455,4,2
1220.4,39,0.46,0.315,0.17,0.46,4,2
1221.2,39,0.46,0.31,0.165,0.46,4,2
1222,39,0.46,0.315,0.17,0.465,4,2
1222.8,39,0.46,0.31,0.17,0.46,4,2
1223.6,39,0.46,0.31,0.16,0.46,4,2
1224.4,39,0.46,0.31,0.16,0.465,4,2
1225.3,39,0.46,0.315,0.17,0.465,4,2
1226.1,39,0.46,0.31,0.17,0.465,4,2
1226.9,39,0.46,0.32,0.17,0.465,4,2
1227.7,39,0.46,0.32,0.17,0.465,4,2
1228.5,39,0.46,0.325,0.17,0.46,4,2
1229.3,39,0.46,0.315,0.17,0.46,4,2
1230.1,39,0.46,0.315,0.17,0.465,4,2
1230.9,39,0.46,0.31,0.17,0.46,4,2
1231.7,39,0.46,0.315,0.17,0.465,4,2
1232.5,39,0.46,0.32,0.17,0.465,4,2
1233.3,39,0.46,0.315,0.165,0.465,4,2
1234.1,39,0.46,0.31,0.17,0.46,4,2
1234.9,39,0.46,0.32,0.18,0.465,4,2
1235.7,39,0.46,0.315,0.17,0.46,4,2
1236.5,39,0.46,0.32,0.165,0.46,4,2
1237.4,39,0.46,0.31,0.175,0.46,4,2
1238.2,39,0.46,0.31,0.17,0.465,4,2
1239,39,0.46,0.315,0.17,0.465,4,2
1239.8,39,0.46,0.315,0.17,0.465,4,2
1240.6,39,0.46,0.315,0.165,0.465,4,2
1241.4,39,0.46,0.315,0.165,0.46,4,2
1242.2,39,0.46,0.32,0.17,0.465,4,2
1243,39,0.46,0.31,0.165,0.46,4,2
1243.8,39,0.46,0.31,0.17,0.465,4,2
1244.6,39,0.46,0.315,0.17,0.465,4,2
1245.4,39,0.46,0.32,0.17,0.46,4,2
1246.2,39,0.46,0.32,0.17,0.465,4,2
1247,39,0.46,0.31,0.17,0.465,4,2
1247.8,39,0.46,0.315,0.17,0.465,4,2
1248.6,39,0.46,0.32,0.17,0.465,4,2
1249.5,39,0.46,0.32,0.17,0.465,4,2
1250.3,39,0.46,0.31,0.175,0.465,4,2
1251.1,39,0.46,0.315,0.17,0.46,4,2
1251.9,39,0.46,0.31,0.17,0.46,4,2
1252.7,39,0.46,0.32,0.165,0.465,4,2
1253.5,39,0.46,0.32,0.17,0.465,4,2
1254.3,39,0.46,0.315,0.18,0.465,4,2
1255.1,39,0.46,0.305,0.17,0.465,4,2
1255.9,39,0.46,0.315,0.165,0.465,4,2
1256.7,39,0.46,0.315,0.165,0.465,4,2
1257.5,39,0.46,0.32,0.17,0.465,4,2
1258.3,39,0.46,0.32,0.17,0.465,4,2
1259.1,39,0.46,0.32,0.17,0.465,4,2
1259.9,39,0.46,0.32,0.17,0.465,4,2
1260.8,39,0.46,0.32,0.17,0.465,4,2
1261.6,39,0.46,0.32,0.17,0.47,4,2
1262.4,39,0.46,0.315,0.175,0.465,4,2
1263.2,39,0.46,0.325,0.165,0.47,4,2
1264,39,0.465,0.32,0.17,0.475,4,2
1264.8,39,0.46,0.315,0.175,0.47,4,2
1265.6,39,0.46,0.315,0.17,0.47,4,2
1266.4,39,0.46,0.32,0.17,0.475,4,2
1267.2,39,0.46,0.32,0.17,0.475,4,2
1268,39,0.46,0.32,0.17,0.475,4,2
1268.8,39,0.46,0.325,0.175,0.475,4,2
1269.6,39,0.46,0.325,0.17,0.475,4,2
1270.4,39,0.46,0.32,0.175,0.475,4,2
1271.2,39,0.465,0.32,0.17,0.475,4,2
1272,39,0.46,0.32,0.17,0.475,4,2
1272.9,39,0.465,0.32,0.175,0.47,4,2
1273.7,39,0.46,0.32,0.17,0.475,4,2
1274.5,39,0.46,0.325,0.175,0.47,4,2
1275.3,39,0.46,0.32,0.17,0.47,4,2
1276.1,39,0.465,0.32,0.165,0.475,4,2
1276.9,39,0.46,0.32,0.175,0.475,4,2
1277.7,39,0.465,0.32,0.17,0.475,4,2
1278.5,39,0.465,0.32,0.17,0.475,4,2
1279.3,39,0.47,0.315,0.17,0.475,4,2
1162.4,40,0.435,0.3,0.16,0.435,4,2
1163.2,40,0.435,0.3,0.165,0.44,4,2
1164,40,0.435,0.3,0.165,0.44,4,2
1164.8,40,0.435,0.305,0.17,0.44,4,2
1165.6,40,0.435,0.3,0.16,0.44,4,2
1166.4,40,0.435,0.3,0.17,0.44,4,2
1167.2,40,0.435,0.3,0.16,0.445,4,2
1168.1,40,0.44,0.305,0.17,0.44,4,2
1168.9,40,0.435,0.3,0.165,0.44,4,2
1169.7,40,0.445,0.3,0.165,0.44,4,2
1170.5,40,0.445,0.3,0.155,0.445,4,2
1171.3,40,0.445,0.3,0.165,0.445,4,2
1172.1,40,0.44,0.295,0.165,0.445,4,2
1172.9,40,0.44,0.3,0.165,0.445,4,2
1173.7,40,0.44,0.305,0.165,0.44,4,2
1174.5,40,0.445,0.3,0.165,0.44,4,2
1175.3,40,0.445,0.29,0.165,0.44,4,2
1176.1,40,0.44,0.295,0.165,0.435,4,2
1176.9,40,0.445,0.295,0.165,0.44,4,2
1177.7,40,0.445,0.3,0.165,0.445,4,2
1178.5,40,0.445,0.295,0.165,0.44,4,2
1179.3,40,0.445,0.305,0.16,0.445,4,2
1180.2,40,0.445,0.3,0.165,0.44,4,2
1181,40,0.445,0.3,0.165,0.45,4,2
1181.8,40,0.445,0.295,0.165,0.445,4,2
1182.6,40,0.445,0.295,0.165,0.45,4,2
1183.4,40,0.445,0.3,0.165,0.445,4,2
1184.2,40,0.445,0.305,0.165,0.45,4,2
1185,40,0.445,0.305,0.165,0.445,4,2
1185.8,40,0.445,0.305,0.165,0.445,4,2
1186.6,40,0.445,0.3,0.17,0.45,4,2
1187.4,40,0.445,0.305,0.165,0.45,4,2
1188.2,40,0.445,0.305,0.165,0.45,4,2
1189,40,0.445,0.305,0.165,0.445,4,2
1189.8,40,0.445,0.305,0.165,0.45,4,2
1190.6,40,0.445,0.305,0.17,0.445,4,2
1191.4,40,0.445,0.305,0.165,0.45,4,2
1192.3,40,0.445,0.3,0.165,0.45,4,2
1193.1,40,0.445,0.3,0.165,0.45,4,2
1193.9,40,0.445,0.305,0.165,0.45,4,2
1194.7,40,0.445,0.31,0.165,0.45,4,2
1195.5,40,0.445,0.3,0.165,0.45,4,2
1196.3,40,0.445,0.31,0.165,0.445,4,2
1197.1,40,0.445,0.31,0.165,0.45,4,2
1197.9,40,0.445,0.3,0.165,0.45,4,2
1198.7,40,0.445,0.31,0.16,0.45,4,2
1199.5,40,0.445,0.305,0.165,0.45,4,2
1200.3,40,0.445,0.305,0.175,0.45,4,2
1201.1,40,0.445,0.305,0.165,0.45,4,2
1201.9,40,0.445,0.305,0.17,0.45,4,2
1202.7,40,0.445,0.31,0.165,0.455,4,2
1203.5,40,0.445,0.31,0.165,0.45,4,2
1204.4,40,0.445,0.3,0.165,0.45,4,2
1205.2,40,0.445,0.305,0.165,0.45,4,2
1206,40,0.445,0.305,0.175,0.455,4,2
1206.8,40,0.445,0.305,0.165,0.45,4,2
1207.6,40,0.445,0.305,0.17,0.45,4,2
1208.4,40,0.445,0.31,0.17,0.45,4,2
1209.2,40,0.445,0.31,0.17,0.45,4,2
1210,40,0.445,0.31,0.17,0.455,4,2
1210.8,40,0.445,0.31,0.165,0.45,4,2
1211.6,40,0.445,0.305,0.16,0.455,4,2
1212.4,40,0.45,0.31,0.165,0.455,4,2
1213.2,40,0.445,0.305,0.165,0.45,4,2
1214,40,0.445,0.31,0.165,0.45,4,2
1214.8,40,0.445,0.305,0.16,0.455,4,2
1215.6,40,0.445,0.305,0.16,0.455,4,2
1216.5,40,0.445,0.31,0.165,0.455,4,2
1217.3,40,0.445,0.305,0.165,0.46,4,2
1218.1,40,0.445,0.305,0.165,0.455,4,2
1218.9,40,0.445,0.31,0.165,0.455,4,2
1219.7,40,0.445,0.305,0.165,0.455,4,2
1220.5,40,0.445,0.31,0.165,0.455,4,2
1221.3,40,0.445,0.31,0.175,0.455,4,2
1222.1,40,0.445,0.305,0.17,0.46,4,2
1222.9,40,0.445,0.31,0.165,0.45,4,2
1223.7,40,0.445,0.305,0.165,0.45,4,2
1224.5,40,0.445,0.31,0.165,0.455,4,2
1225.3,40,0.445,0.3,0.165,0.455,4,2
1226.1,40,0.445,0.305,0.165,0.455,4,2
1226.9,40,0.445,0.31,0.165,0.46,4,2
1227.7,40,0.445,0.31,0.16,0.455,4,2
1228.6,40,0.445,0.31,0.17,0.455,4,2
1229.4,40,0.445,0.305,0.165,0.455,4,2
1230.2,40,0.445,0.305,0.165,0.46,4,2
1231,40,0.445,0.31,0.165,0.45,4,2
1231.8,40,0.445,0.31,0.165,0.46,4,2
1232.6,40,0.445,0.31,0.165,0.46,4,2
1233.4,40,0.445,0.31,0.175,0.46,4,2
1234.2,40,0.445,0.31,0.165,0.46,4,2
1235,40,0.445,0.31,0.165,0.455,4,2
1235.8,40,0.445,0.31,0.17,0.455,4,2
1236.6,40,0.445,0.31,0.17,0.455,4,2
1237.4,40,0.445,0.3,0.17,0.45,4,2
1238.2,40,0.445,0.31,0.17,0.46,4,2
1239,40,0.445,0.31,0.165,0.455,4,2
1239.8,40,0.445,0.305,0.165,0.455,4,2
1240.7,40,0.445,0.31,0.175,0.46,4,2
1241.5,40,0.445,0.31,0.17,0.46,4,2
1242.3,40,0.445,0.31,0.175,0.46,4,2
1243.1,40,0.445,0.31,0.165,0.46,4,2
1243.9,40,0.445,0.31,0.165,0.46,4,2
1244.7,40,0.445,0.31,0.17,0.46,4,2
1245.5,40,0.445,0.31,0.165,0.46,4,2
1246.3,40,0.445,0.31,0.165,0.465,4,2
1247.1,40,0.445,0.31,0.165,0.46,4,2
1247.9,40,0.445,0.315,0.165,0.46,4,2
1248.7,40,0.445,0.315,0.17,0.465,4,2
1249.5,40,0.45,0.31,0.165,0.46,4,2
1250.3,40,0.455,0.31,0.17,0.465,4,2
1251.1,40,0.45,0.31,0.17,0.46,4,2
1251.9,40,0.445,0.32,0.165,0.46,4,2
1252.8,40,0.455,0.31,0.17,0.46,4,2
1253.6,40,0.45,0.32,0.17,0.46,4,2
1254.4,40,0.45,0.31,0.165,0.46,4,2
1255.2,40,0.45,0.31,0.175,0.465,4,2
1256,40,0.455,0.31,0.175,0.46,4,2
1256.8,40,0.455,0.31,0.175,0.46,4,2
1257.6,40,0.455,0.31,0.165,0.465,4,2
1258.4,40,0.45,0.31,0.17,0.47,4,2
1259.2,40,0.455,0.315,0.17,0.47,4,2
1260,40,0.455,0.31,0.17,0.465,4,2
1260.8,40,0.455,0.315,0.17,0.465,4,2
1261.6,40,0.455,0.315,0.18,0.47,4,2
1262.4,40,0.455,0.315,0.17,0.47,4,2
1263.2,40,0.455,0.315,0.17,0.47,4,2
1264,40,0.455,0.31,0.175,0.47,4,2
1264.9,40,0.455,0.31,0.175,0.47,4,2
1265.7,40,0.455,0.315,0.175,0.47,4,2
1266.5,40,0.455,0.32,0.17,0.47,4,2
1267.3,40,0.455,0.31,0.165,0.47,4,2
1268.1,40,0.455,0.32,0.175,0.47,4,2
1268.9,40,0.455,0.31,0.17,0.47,4,2
1269.7,40,0.455,0.315,0.17,0.47,4,2
1270.5,40,0.455,0.315,0.165,0.47,4,2
1271.3,40,0.455,0.315,0.17,0.47,4,2
1272.1,40,0.455,0.31,0.16,0.47,4,2
1272.9,40,0.455,0.315,0.17,0.475,4,2
1273.7,40,0.455,0.315,0.17,0.47,4,2
1274.5,40,0.455,0.32,0.17,0.47,4,2
1275.3,40,0.45,0.32,0.175,0.47,4,2
1276.1,40,0.455,0.315,0.175,0.47,4,2
1277,40,0.455,0.32,0.175,0.47,4,2
1277.8,40,0.455,0.31,0.17,0.475,4,2
1278.6,40,0.455,0.32,0.17,0.47,4,2
1279.4,40,0.455,0.315,0.16,0.47,4,2
1280.2,40,0.455,0.315,0.175,0.47,4,2
1281,40,0.455,0.32,0.175,0.47,4,2
1281.8,40,0.455,0.315,0.175,0.47,4,2
1282.6,40,0.46,0.315,0.175,0.47,4,2
1158.5,41,0.78,0.59,0.305,0.655,4,3
1159.3,41,0.78,0.58,0.305,0.655,4,3
1160.1,41,0.78,0.58,0.305,0.655,4,3
1160.9,41,0.78,0.585,0.305,0.655,4,3
1161.7,41,0.78,0.585,0.3,0.655,4,3
1162.5,41,0.78,0.58,0.305,0.655,4,3
1163.3,41,0.78,0.58,0.305,0.655,4,3
1164.1,41,0.78,0.58,0.305,0.655,4,3
1164.9,41,0.79,0.58,0.305,0.66,4,3
1165.7,41,0.78,0.585,0.305,0.66,4,3
1166.5,41,0.79,0.585,0.305,0.655,4,3
1167.3,41,0.785,0.585,0.31,0.66,4,3
1168.1,41,0.78,0.58,0.305,0.655,4,3
1169,41,0.79,0.59,0.31,0.66,4,3
1169.8,41,0.79,0.58,0.305,0.655,4,3
1170.6,41,0.79,0.58,0.305,0.665,4,3
1171.4,41,0.79,0.585,0.305,0.665,4,3
1172.2,41,0.79,0.585,0.305,0.665,4,3
1173,41,0.79,0.58,0.3,0.665,4,3
1173.8,41,0.79,0.59,0.305,0.665,4,3
1174.6,41,0.79,0.585,0.3,0.665,4,3
1175.4,41,0.79,0.585,0.3,0.665,4,3
1176.2,41,0.79,0.59,0.31,0.66,4,3
1177,41,0.79,0.585,0.305,0.665,4,3
1177.8,41,0.79,0.585,0.305,0.665,4,3
1178.6,41,0.79,0.585,0.305,0.665,4,3
1179.4,41,0.79,0.59,0.3,0.665,4,3
1180.3,41,0.79,0.59,0.305,0.665,4,3
1181.1,41,0.79,0.59,0.305,0.665,4,3
1181.9,41,0.79,0.59,0.305,0.665,4,3
1182.7,41,0.79,0.59,0.3,0.665,4,3
1183.5,41,0.79,0.595,0.305,0.665,4,3
1184.3,41,0.79,0.59,0.305,0.665,4,3
1185.1,41,0.79,0.59,0.3,0.66,4,3
1185.9,41,0.79,0.595,0.305,0.665,4,3
1186.7,41,0.79,0.585,0.305,0.665,4,3
1187.5,41,0.79,0.59,0.3,0.665,4,3
1188.3,41,0.79,0.595,0.305,0.665,4,3
1189.1,41,0.79,0.6,0.305,0.665,4,3
1189.9,41,0.79,0.595,0.305,0.665,4,3
1190.7,41,0.79,0.595,0.305,0.665,4,3
1191.5,41,0.79,0.6,0.305,0.665,4,3
1192.3,41,0.79,0.595,0.305,0.665,4,3
1193.2,41,0.79,0.59,0.305,0.67,4,3
1194,41,0.79,0.6,0.3,0.67,4,3
1194.8,41,0.79,0.6,0.305,0.665,4,3
1195.6,41,0.79,0.595,0.305,0.675,4,3
1196.4,41,0.79,0.6,0.305,0.675,4,3
1197.2,41,0.79,0.6,0.305,0.675,4,3
1198,41,0.79,0.595,0.305,0.675,4,3
1198.8,41,0.79,0.595,0.305,0.675,4,3
1199.6,41,0.79,0.585,0.305,0.675,4,3
1200.4,41,0.79,0.59,0.305,0.67,4,3
1201.2,41,0.79,0.6,0.305,0.675,4,3
1202,41,0.79,0.6,0.305,0.675,4,3
1202.8,41,0.79,0.595,0.315,0.675,4,3
1203.6,41,0.79,0.6,0.32,0.675,4,3
1204.4,41,0.79,0.605,0.305,0.675,4,3
1205.3,41,0.79,0.595,0.31,0.675,4,3
1206.1,41,0.79,0.595,0.305,0.675,4,3
1206.9,41,0.79,0.6,0.305,0.675,4,3
1207.7,41,0.79,0.6,0.305,0.675,4,3
1208.5,41,0.79,0.595,0.31,0.675,4,3
1209.3,41,0.79,0.6,0.305,0.675,4,3
1210.1,41,0.795,0.6,0.31,0.67,4,3
1210.9,41,0.8,0.595,0.305,0.675,4,3
1211.7,41,0.8,0.6,0.305,0.675,4,3
1212.5,41,0.8,0.595,0.3,0.675,4,3
1213.3,41,0.8,0.59,0.315,0.675,4,3
1214.1,41,0.8,0.6,0.31,0.675,4,3
1214.9,41,0.8,0.595,0.305,0.675,4,3
1215.7,41,0.8,0.59,0.305,0.675,4,3
1216.5,41,0.8,0.595,0.305,0.67,4,3
1217.4,41,0.8,0.595,0.305,0.675,4,3
1218.2,41,0.8,0.595,0.305,0.675,4,3
1219,41,0.8,0.6,0.305,0.675,4,3
1219.8,41,0.8,0.605,0.305,0.675,4,3
1220.6,41,0.8,0.6,0.305,0.675,4,3
1221.4,41,0.8,0.6,0.305,0.675,4,3
1222.2,41,0.8,0.595,0.305,0.675,4,3
1223,41,0.8,0.595,0.3,0.675,4,3
1223.8,41,0.8,0.6,0.31,0.675,4,3
1224.6,41,0.8,0.6,0.31,0.675,4,3
1225.4,41,0.8,0.6,0.305,0.675,4,3
1226.2,41,0.8,0.6,0.305,0.675,4,3
1227,41,0.8,0.605,0.305,0.675,4,3
1227.8,41,0.8,0.6,0.305,0.675,4,3
1228.6,41,0.8,0.6,0.31,0.675,4,3
1229.5,41,0.8,0.6,0.31,0.675,4,3
1230.3,41,0.8,0.605,0.31,0.675,4,3
1231.1,41,0.8,0.605,0.315,0.675,4,3
1231.9,41,0.8,0.6,0.305,0.675,4,3
1232.7,41,0.8,0.6,0.305,0.675,4,3
1233.5,41,0.8,0.6,0.305,0.675,4,3
1234.3,41,0.8,0.605,0.305,0.675,4,3
1235.1,41,0.8,0.6,0.305,0.675,4,3
1235.9,41,0.8,0.605,0.315,0.675,4,3
1236.7,41,0.8,0.6,0.305,0.675,4,3
1237.5,41,0.8,0.61,0.315,0.675,4,3
1238.3,41,0.8,0.6,0.315,0.67,4,3
1239.1,41,0.8,0.605,0.31,0.68,4,3
1239.9,41,0.8,0.6,0.3,0.675,4,3
1240.7,41,0.8,0.605,0.315,0.675,4,3
1241.5,41,0.8,0.61,0.315,0.675,4,3
1242.4,41,0.8,0.605,0.315,0.675,4,3
1243.2,41,0.8,0.605,0.315,0.68,4,3
1244,41,0.8,0.6,0.315,0.675,4,3
1244.8,41,0.8,0.605,0.315,0.675,4,3
1245.6,41,0.8,0.605,0.315,0.685,4,3
1246.4,41,0.8,0.6,0.305,0.675,4,3
1247.2,41,0.8,0.605,0.31,0.675,4,3
1248,41,0.8,0.605,0.315,0.68,4,3
1248.8,41,0.8,0.6,0.32,0.675,4,3
1249.6,41,0.8,0.6,0.31,0.68,4,3
1250.4,41,0.8,0.595,0.315,0.675,4,3
1251.2,41,0.8,0.605,0.31,0.68,4,3
1252,41,0.8,0.605,0.31,0.675,4,3
1252.8,41,0.8,0.6,0.315,0.68,4,3
1253.6,41,0.8,0.605,0.31,0.675,4,3
1254.5,41,0.8,0.61,0.31,0.675,4,3
1255.3,41,0.8,0.6,0.31,0.685,4,3
1256.1,41,0.8,0.605,0.31,0.68,4,3
1256.9,41,0.8,0.6,0.31,0.685,4,3
1257.7,41,0.8,0.6,0.305,0.68,4,3
1258.5,41,0.8,0.605,0.305,0.68,4,3
1259.3,41,0.8,0.61,0.315,0.685,4,3
1260.1,41,0.8,0.605,0.31,0.685,4,3
1260.9,41,0.8,0.605,0.31,0.685,4,3
1261.7,41,0.8,0.605,0.31,0.685,4,3
1262.5,41,0.8,0.61,0.31,0.685,4,3
1263.3,41,0.8,0.6,0.315,0.685,4,3
1264.1,41,0.8,0.6,0.305,0.685,4,3
1264.9,41,0.8,0.6,0.315,0.685,4,3
1265.7,41,0.8,0.61,0.305,0.685,4,3
1266.6,41,0.8,0.6,0.31,0.685,4,3
1267.4,41,0.8,0.61,0.315,0.685,4,3
1268.2,41,0.8,0.61,0.315,0.685,4,3
1269,41,0.8,0.61,0.31,0.685,4,3
1269.8,41,0.8,0.61,0.31,0.685,4,3
1270.6,41,0.8,0.61,0.305,0.685,4,3
1271.4,41,0.8,0.61,0.315,0.685,4,3
1272.2,41,0.8,0.605,0.315,0.685,4,3
1273,41,0.8,0.61,0.31,0.685,4,3
1273.8,41,0.8,0.615,0.31,0.685,4,3
1274.6,41,0.805,0.61,0.31,0.685,4,3
1275.4,41,0.805,0.61,0.31,0.685,4,3
1276.2,41,0.805,0.6,0.315,0.685,4,3
1277,41,0.805,0.61,0.315,0.69,4,3
1277.8,41,0.805,0.61,0.315,0.685,4,3
1278.7,41,0.81,0.615,0.315,0.685,4,3
1164.9,42,0.545,0.375,0.205,0.56,4,3
1165.7,42,0.545,0.38,0.2,0.56,4,3
1166.5,42,0.545,0.38,0.205,0.56,4,3
1167.3,42,0.545,0.38,0.2,0.56,4,3
1168.1,42,0.545,0.375,0.2,0.56,4,3
1168.9,42,0.545,0.38,0.2,0.56,4,3
1169.8,42,0.545,0.38,0.205,0.57,4,3
1170.6,42,0.545,0.385,0.205,0.56,4,3
1171.4,42,0.55,0.38,0.205,0.57,4,3
1172.2,42,0.545,0.375,0.21,0.57,4,3
1173,42,0.545,0.38,0.21,0.565,4,3
1173.8,42,0.545,0.38,0.205,0.565,4,3
1174.6,42,0.545,0.385,0.205,0.57,4,3
1175.4,42,0.555,0.375,0.2,0.57,4,3
1176.2,42,0.55,0.385,0.19,0.57,4,3
1177,42,0.555,0.38,0.205,0.565,4,3
1177.8,42,0.555,0.375,0.21,0.57,4,3
1178.6,42,0.55,0.38,0.2,0.57,4,3
1179.4,42,0.555,0.38,0.205,0.57,4,3
1180.2,42,0.555,0.385,0.21,0.57,4,3
1181.1,42,0.55,0.385,0.21,0.57,4,3
1181.9,42,0.555,0.385,0.205,0.57,4,3
1182.7,42,0.555,0.385,0.205,0.57,4,3
1183.5,42,0.55,0.385,0.205,0.57,4,3
1184.3,42,0.555,0.385,0.205,0.565,4,3
1185.1,42,0.55,0.385,0.205,0.565,4,3
1185.9,42,0.555,0.385,0.205,0.575,4,3
1186.7,42,0.555,0.39,0.205,0.57,4,3
1187.5,42,0.555,0.39,0.205,0.57,4,3
1188.3,42,0.555,0.385,0.205,0.57,4,3
1189.1,42,0.555,0.385,0.2,0.57,4,3
1189.9,42,0.555,0.39,0.2,0.57,4,3
1190.7,42,0.555,0.385,0.205,0.57,4,3
1191.5,42,0.555,0.385,0.205,0.57,4,3
1192.3,42,0.555,0.385,0.205,0.57,4,3
1193.1,42,0.555,0.385,0.2,0.57,4,3
1194,42,0.555,0.385,0.205,0.575,4,3
1194.8,42,0.555,0.385,0.21,0.58,4,3
1195.6,42,0.555,0.385,0.21,0.57,4,3
1196.4,42,0.555,0.39,0.205,0.57,4,3
1197.2,42,0.555,0.385,0.205,0.575,4,3
1198,42,0.555,0.38,0.205,0.57,4,3
1198.8,42,0.555,0.385,0.205,0.58,4,3
1199.6,42,0.555,0.39,0.205,0.58,4,3
1200.4,42,0.555,0.385,0.2,0.575,4,3
1201.2,42,0.555,0.385,0.2,0.575,4,3
1202,42,0.555,0.395,0.21,0.58,4,3
