Test time_s,Standard travel_mm,Standard force_N
3211.92,7.4827,3.56738
3212.052,7.48278,3.54328
3212.172,7.48286,3.54862
3212.304,7.48298,3.56158
3212.436,7.48308,3.54892
3212.568,7.4832,3.56054
3212.688,7.4833,3.56286
3212.82,7.48338,3.54932
3212.952,7.48352,3.5528
3213.072,7.48358,3.56084
3213.204,7.48368,3.54092
3213.336,7.48378,3.55858
3213.468,7.48384,3.55702
3213.588,7.48398,3.54794
3213.72,7.48408,3.55738
3213.852,7.48418,3.55186
3213.972,7.48426,3.55804
3214.104,7.48438,3.5595
3214.236,7.4845,3.55328
3214.368,7.48462,3.55072
3214.488,7.48468,3.5702
3214.62,7.48474,3.54884
3214.752,7.48488,3.55584
3214.872,7.48498,3.55472
3215.004,7.48506,3.54508
3215.136,7.48516,3.55878
3215.268,7.48526,3.55554
3215.388,7.48538,3.54844
3215.52,7.48552,3.56476
3215.652,7.48558,3.55434
3215.772,7.48566,3.55728
3215.904,7.48578,3.57932
3216.036,7.48586,3.5482
3216.168,7.48594,3.55984
3216.288,7.48606,3.57328
3216.42,7.48618,3.5445
3216.552,7.48626,3.55918
3216.672,7.48638,3.56436
3216.804,7.48644,3.54422
3216.936,7.48658,3.55822
3217.068,7.48664,3.56416
3217.188,7.48678,3.55662
3217.32,7.48688,3.57106
3217.452,7.48696,3.55868
3217.572,7.48706,3.55868
3217.704,7.48716,3.57078
3217.836,7.48726,3.5551
3217.968,7.48734,3.5629
3218.088,7.48748,3.57492
3218.22,7.48758,3.55994
3218.352,7.48764,3.55252
3218.472,7.48776,3.5659
3218.604,7.48786,3.549
3218.736,7.48796,3.56104
3218.868,7.48806,3.56152
3218.988,7.48814,3.5522
3219.12,7.48824,3.57382
3219.252,7.48834,3.55412
3219.372,7.48846,3.55868
3219.504,7.48856,3.5673
3219.636,7.48866,3.54884
3219.768,7.48872,3.56138
3219.888,7.48882,3.5625
3220.02,7.48896,3.55818
3220.152,7.4891,3.56534
3220.272,7.48916,3.56828
3220.404,7.48926,3.56228
3220.536,7.48936,3.56756
3220.668,7.48948,3.55638
3220.788,7.48956,3.55872
3220.92,7.48966,3.55642
3221.052,7.48974,3.56498
3221.172,7.48986,3.54896
3221.304,7.48996,3.5733
3221.436,7.4901,3.56006
3221.568,7.49018,3.56062
3221.688,7.49024,3.57652
3221.82,7.49036,3.55622
3221.952,7.49048,3.5578
3222.072,7.49054,3.56362
3222.204,7.49066,3.55622
3222.336,7.49076,3.5773
3222.468,7.49088,3.57364
3222.588,7.49098,3.56394
3222.72,7.49108,3.57348
3222.852,7.49114,3.55084
3222.972,7.49126,3.56146
3223.104,7.49136,3.56642
3223.236,7.49144,3.56366
3223.368,7.49154,3.5636
3223.488,7.49166,3.57298
3223.62,7.49174,3.55834
3223.752,7.49184,3.57468
3223.872,7.49194,3.57102
3224.004,7.49204,3.56384
3224.136,7.4922,3.57314
3224.268,7.49226,3.56454
3224.388,7.49232,3.55778
3224.52,7.49242,3.56756
3224.652,7.49258,3.5646
3224.772,7.49268,3.55572
3224.904,7.49276,3.5777
3225.036,7.49284,3.56758
3225.168,7.49294,3.56538
3225.288,7.49304,3.5758
3225.42,7.49316,3.55974
3225.552,7.49324,3.5642
3225.672,7.49334,3.56452
3225.804,7.49344,3.55256
3225.936,7.49356,3.575
3226.068,7.49366,3.5749
3226.188,7.49374,3.56224
3226.32,7.49386,3.58624
3226.452,7.49396,3.56384
3226.572,7.49406,3.56324
3226.704,7.49418,3.58032
3226.836,7.49424,3.5603
3226.968,7.49436,3.5757
3227.088,7.49444,3.58468
3227.22,7.49454,3.57014
3227.352,7.49466,3.57492
3227.472,7.49482,3.58434
3227.604,7.49486,3.56258
3227.736,7.49492,3.57936
3227.868,7.49506,3.5634
3227.988,7.49512,3.56152
3228.12,7.49524,3.57258
3228.252,7.49534,3.56976
3228.372,7.49546,3.5606
3228.504,7.49552,3.56984
3228.636,7.49564,3.572
3228.768,7.49574,3.56542
3228.888,7.49586,3.57426
3229.02,7.49596,3.56986
3229.152,7.49602,3.57248
3229.272,7.49612,3.57722
3229.404,7.49626,3.5663
3229.536,7.49636,3.5706
3229.668,7.49648,3.57726
3229.788,7.49652,3.56752
3229.92,7.49666,3.57968
3230.052,7.49674,3.57802
3230.172,7.49682,3.56148
3230.304,7.49696,3.5846
3230.436,7.49704,3.56928
3230.568,7.49712,3.56662
3230.688,7.49724,3.5808
3230.82,7.49736,3.56104
3230.952,7.49748,3.57344
3231.072,7.49754,3.58336
3231.204,7.4976,3.55876
3231.336,7.49772,3.57722
3231.468,7.49786,3.5803
3231.588,7.49794,3.56196
3231.72,7.49804,3.58548
3231.852,7.49812,3.57414
3231.972,7.49822,3.57004
3232.104,7.49834,3.57856
3232.236,7.49848,3.57032
3232.368,7.49854,3.57048
3232.488,7.4986,3.58748
3232.62,7.49874,3.5747
3232.752,7.49882,3.56806
3232.872,7.49894,3.57278
3233.004,7.49904,3.57394
3233.136,7.49912,3.57674
3233.268,7.49926,3.58382
3233.388,7.49934,3.563
3233.52,7.49944,3.58092
3233.652,7.49952,3.58338
3233.772,7.49962,3.57284
3233.904,7.4997,3.58286
3234.036,7.49984,3.5823
3234.168,7.50002,3.57792
3234.288,7.50008,3.59376
3234.42,7.5001,3.57184
3234.552,7.5002,3.5715
3234.672,7.50032,3.5848
3234.804,7.50042,3.5673
3234.936,7.50052,3.57656
3235.068,7.50064,3.58154
3235.188,7.50076,3.57292
3235.32,7.50088,3.58772
3235.452,7.50094,3.57046
3235.572,7.50102,3.56704
3235.704,7.50114,3.57704
3235.836,7.50126,3.574
3235.968,7.50144,3.58042
3236.088,7.50144,3.5786
3236.22,7.50152,3.5793
3236.352,7.50168,3.5761
3236.472,7.5017,3.5809
3236.604,7.5018,3.57668
3236.736,7.50202,3.57498
3236.868,7.50204,3.5903
3236.988,7.5021,3.57918
3237.12,7.50224,3.57542
3237.252,7.50234,3.5774
3237.372,7.5024,3.57738
3237.504,7.5025,3.57452
3237.636,7.50262,3.58368
3237.768,7.50272,3.57486
3237.888,7.50282,3.58212
3238.02,7.50292,3.58266
3238.152,7.503,3.58318
3238.272,7.5031,3.58926
3238.404,7.50324,3.58206
3238.536,7.50328,3.5856
3238.668,7.50338,3.59118
3238.788,7.5036,3.58456
3238.92,7.50364,3.58966
3239.052,7.50372,3.5914
3239.172,7.5038,3.5746
3239.304,7.5039,3.58402
3239.436,7.50406,3.57774
3239.568,7.50412,3.58022
3239.688,7.50422,3.58282
3239.82,7.50432,3.57294
3239.952,7.50446,3.58044
3240.072,7.5045,3.58824
3240.204,7.50464,3.5833
3240.336,7.50474,3.58424
3240.468,7.50484,3.58382
3240.588,7.50492,3.58216
3240.72,7.50502,3.5813
3240.852,7.50514,3.57814
3240.972,7.50522,3.57782
3241.104,7.50532,3.58216
3241.236,7.50542,3.5869
3241.368,7.50552,3.57986
3241.488,7.50564,3.58814
3241.62,7.5057,3.59004
3241.752,7.50578,3.58096
3241.872,7.50592,3.5945
3242.004,7.50604,3.57728
3242.136,7.50612,3.58344
3242.268,7.50622,3.58608
3242.388,7.50632,3.58008
3242.52,7.50644,3.58684
3242.652,7.50656,3.5897
3242.772,7.50662,3.57488
3242.904,7.5067,3.59142
3243.036,7.5068,3.58624
3243.168,7.5069,3.59002
3243.288,7.507,3.6033
3243.42,7.50712,3.58584
3243.552,7.50726,3.58114
3243.672,7.50732,3.58942
3243.804,7.50742,3.57868
3243.936,7.50756,3.5924
3244.068,7.50766,3.5826
3244.188,7.5077,3.58172
3244.32,7.5078,3.58352
3244.452,7.5079,3.5887
3244.572,7.508,3.57816
3244.704,7.5081,3.586
3244.836,7.50824,3.58458
3244.968,7.50834,3.5789
3245.088,7.50842,3.59396
3245.22,7.50852,3.58478
3245.352,7.50862,3.58208
3245.472,7.5087,3.59222
3245.604,7.50886,3.5836
3245.736,7.50894,3.58754
3245.868,7.50898,3.60042
3245.988,7.5091,3.58332
3246.12,7.50922,3.59402
3246.252,7.50934,3.59564
3246.372,7.50938,3.58864
3246.504,7.50948,3.60026
3246.636,7.5096,3.59308
3246.768,7.50972,3.57576
3246.888,7.5098,3.5889
3247.02,7.5099,3.5844
3247.152,7.51,3.58092
3247.272,7.51012,3.5909
3247.404,7.51026,3.58942
3247.536,7.51026,3.5792
3247.668,7.5104,3.6036
3247.788,7.5105,3.58914
3247.92,7.51054,3.58286
3248.052,7.51066,3.60178
3248.172,7.51086,3.59224
3248.304,7.51092,3.59018
3248.436,7.51098,3.59112
3248.568,7.51112,3.5727
3248.688,7.51122,3.58458
3248.82,7.51136,3.60252
3248.952,7.51138,3.57596
3249.072,7.51144,3.5855
3249.204,7.5116,3.59398
3249.336,7.51176,3.57686
3249.468,7.51184,3.60304
3249.588,7.5119,3.58952
3249.72,7.51202,3.58484
3249.852,7.5121,3.60156
3249.972,7.51224,3.58782
3250.104,7.51234,3.58912
3250.236,7.51242,3.59946
3250.368,7.51252,3.58128
3250.488,7.5126,3.5867
3250.62,7.51274,3.58938
3250.752,7.51284,3.57618
3250.872,7.51294,3.58564
3251.004,7.513,3.59234
3251.136,7.51308,3.59046
3251.268,7.5132,3.60034
3251.388,7.5133,3.59604
3251.52,7.51336,3.59572
3251.652,7.51348,3.58994
3251.772,7.51362,3.59312
3251.904,7.51368,3.58192
3252.036,7.51378,3.59274
3252.168,7.5139,3.58808
3252.288,7.51398,3.58508
3252.42,7.5141,3.59954
3252.552,7.51416,3.58518
3252.672,7.51424,3.58842
3252.804,7.51438,3.59604
3252.936,7.51454,3.58776
3253.068,7.5146,3.60432
3253.188,7.5147,3.59624
3253.32,7.5148,3.58266
3253.452,7.5149,3.59838
3253.572,7.51502,3.58908
3253.704,7.5151,3.59354
3253.836,7.5152,3.6065
3253.968,7.5153,3.58698
3254.088,7.5154,3.59616
3254.22,7.51554,3.59054
3254.352,7.51558,3.5747
3254.472,7.51566,3.5959
3254.604,7.51584,3.5799
3254.736,7.51592,3.58684
3254.868,7.516,3.5961
3254.988,7.51606,3.5881
3255.12,7.5162,3.59448
3255.252,7.51634,3.59994
3255.372,7.51642,3.59264
3255.504,7.51652,3.59072
3255.636,7.51662,3.58308
3255.768,7.51666,3.58544
3255.888,7.51678,3.58936
3256.02,7.51692,3.5942
3256.152,7.517,3.59192
3256.272,7.5171,3.59274
3256.404,7.51722,3.59896
3256.536,7.5173,3.58586
3256.668,7.5174,3.59676
3256.788,7.51754,3.59472
3256.92,7.51756,3.58712
3257.052,7.51766,3.59968
3257.172,7.51778,3.59602
3257.304,7.51784,3.58198
3257.436,7.51802,3.60718
3257.568,7.5182,3.58562
3257.688,7.51824,3.59564
3257.82,7.51828,3.60748
3257.952,7.51836,3.59166
3258.072,7.51844,3.60124
3258.204,7.51862,3.5989
3258.336,7.51868,3.58018
3258.468,7.5188,3.59452
3258.588,7.51892,3.59018
3258.72,7.519,3.58736
3258.852,7.51906,3.60634
3258.972,7.51918,3.5912
3259.104,7.51928,3.5832
3259.236,7.51938,3.60752
3259.368,7.51948,3.59214
3259.488,7.5196,3.5986
3259.62,7.5197,3.60834
3259.752,7.51978,3.58566
3259.872,7.51988,3.59938
3260.004,7.51998,3.59906
3260.136,7.5201,3.59238
3260.268,7.52018,3.60476
3260.388,7.52026,3.60588
3260.52,7.52036,3.58604
3260.652,7.5205,3.60562
3260.772,7.52058,3.60318
3260.904,7.52066,3.58634
3261.036,7.5208,3.60752
3261.168,7.52092,3.58446
3261.288,7.52098,3.58992
3261.42,7.5211,3.60962
3261.552,7.52118,3.58018
3261.672,7.52126,3.595
3261.804,7.52138,3.60106
3261.936,7.52148,3.58038
3262.068,7.52154,3.60676
3262.188,7.52166,3.5944
3262.32,7.52184,3.58902
3262.452,7.52188,3.6066
3262.572,7.52196,3.60224
3262.704,7.52208,3.59626
3262.836,7.5222,3.61264
3262.968,7.52232,3.59168
3263.088,7.52242,3.59336
3263.22,7.5225,3.60714
3263.352,7.52258,3.59912
3263.472,7.52274,3.59948
3263.604,7.52276,3.60698
3263.736,7.52288,3.60312
3263.868,7.52302,3.60912
3263.988,7.52308,3.62154
3264.12,7.5232,3.58974
3264.252,7.5233,3.60722
3264.372,7.5234,3.59878
3264.504,7.5235,3.5914
3264.636,7.5236,3.61094
3264.768,7.52372,3.59548
3264.888,7.52376,3.60212
3265.02,7.5239,3.60736
3265.152,7.524,3.58934
3265.272,7.5241,3.59162
3265.404,7.52418,3.60952
3265.536,7.52424,3.59432
3265.668,7.52438,3.60866
3265.788,7.52448,3.6085
3265.92,7.52456,3.60154
3266.052,7.52466,3.6045
3266.172,7.52486,3.60122
3266.304,7.5249,3.58924
3266.436,7.52494,3.60178
3266.568,7.52502,3.60338
3266.688,7.5251,3.60174
3266.82,7.52524,3.60592
3266.952,7.52542,3.6094
3267.072,7.52548,3.60796
3267.204,7.52556,3.60698
3267.336,7.52566,3.59742
3267.468,7.52578,3.60316
3267.588,7.52588,3.60154
3267.72,7.52598,3.5982
3267.852,7.52606,3.61578
3267.972,7.52622,3.59772
3268.104,7.52628,3.60148
3268.236,7.52638,3.61856
3268.368,7.52648,3.6074
3268.488,7.52658,3.60326
3268.62,7.52668,3.61134
3268.752,7.52682,3.59632
3268.872,7.52688,3.60184
3269.004,7.52698,3.6153
3269.136,7.52708,3.59724
3269.268,7.5272,3.60526
3269.388,7.52728,3.60946
3269.52,7.52738,3.6004
3269.652,7.52746,3.6131
3269.772,7.52754,3.6057
3269.904,7.52768,3.60642
3270.036,7.52778,3.61124
3270.168,7.52788,3.61052
3270.288,7.52796,3.60732
3270.42,7.52806,3.6108
3270.552,7.5282,3.60042
3270.672,7.5283,3.59768
3270.804,7.52836,3.61096
3270.936,7.52846,3.60556
3271.068,7.52856,3.61512
3271.188,7.52868,3.6094
3271.32,7.52874,3.60814
3271.452,7.52886,3.60864
3271.572,7.52896,3.61862
3271.704,7.52912,3.59736
3271.836,7.52918,3.61138
3271.968,7.52928,3.60306
3272.088,7.52938,3.59784
3272.22,7.5295,3.62106
3272.352,7.52958,3.60644
3272.472,7.52964,3.60822
3272.604,7.52976,3.61614
3272.736,7.52988,3.5913
3272.868,7.52996,3.60404
3272.988,7.53004,3.60708
3273.12,7.53016,3.5968
3273.252,7.53028,3.61806
3273.372,7.53038,3.59902
3273.504,7.53046,3.60378
3273.636,7.53054,3.61322
3273.768,7.53066,3.6071
3273.888,7.53076,3.6011
3274.02,7.53086,3.61314
3274.152,7.53098,3.60154
3274.272,7.53106,3.60332
3274.404,7.53116,3.61032
3274.536,7.53126,3.60548
3274.668,7.53138,3.59442
3274.788,7.53146,3.60388
3274.92,7.5316,3.5984
3275.052,7.53168,3.60918
3275.172,7.53174,3.61008
3275.304,7.53186,3.6027
3275.436,7.53196,3.6042
3275.568,7.53206,3.59384
3275.688,7.53212,3.5939
3275.82,7.53224,3.61152
3275.952,7.53232,3.59
3276.072,7.53242,3.59136
3276.204,7.53256,3.61864
3276.336,7.53266,3.59516
3276.468,7.53278,3.60802
3276.588,7.53286,3.6145
3276.72,7.53298,3.59296
3276.852,7.5331,3.59888
3276.972,7.53316,3.61302
3277.104,7.53328,3.59542
3277.236,7.53338,3.6093
3277.368,7.53346,3.59096
3277.488,7.53356,3.59016
3277.62,7.53366,3.6045
3277.752,7.53378,3.59492
3277.872,7.53386,3.5899
3278.004,7.53398,3.601
3278.136,7.5341,3.59482
3278.268,7.53416,3.59324
3278.388,7.53426,3.60758
3278.52,7.53438,3.58856
3278.652,7.53448,3.59832
3278.772,7.5346,3.60008
3278.904,7.53466,3.59056
3279.036,7.53476,3.60258
3279.168,7.53482,3.5938
3279.288,7.53498,3.5907
3279.42,7.53508,3.60044
3279.552,7.53518,3.593
3279.672,7.53526,3.59074
3279.804,7.53532,3.60696
3279.936,7.53546,3.59076
3280.068,7.53556,3.59678
3280.188,7.53564,3.60594
3280.32,7.53574,3.59362
3280.452,7.53586,3.6038
3280.572,7.53594,3.609
3280.704,7.536,3.59128
3280.836,7.53616,3.60152
3280.968,7.53626,3.59292
3281.088,7.53634,3.58854
3281.22,7.53642,3.59372
3281.352,7.53654,3.60872
3281.472,7.53666,3.5976
3281.604,7.53674,3.60684
3281.736,7.53686,3.60516
3281.868,7.53694,3.59562
3281.988,7.53706,3.60714
3282.12,7.53714,3.60006
3282.252,7.53724,3.58996
3282.372,7.53734,3.60472
3282.504,7.53746,3.59958
3282.636,7.53756,3.59458
3282.768,7.53764,3.6019
3282.888,7.53774,3.59842
3283.02,7.53788,3.59236
3283.152,7.53802,3.60768
3283.272,7.53806,3.59592
3283.404,7.5381,3.6004
3283.536,7.53824,3.59594
3283.668,7.5384,3.59108
3283.788,7.53846,3.60858
3283.92,7.53854,3.6038
3284.052,7.53864,3.59824
3284.172,7.53874,3.60998
3284.304,7.53886,3.59016
3284.436,7.53896,3.6061
3284.568,7.53904,3.60226
3284.688,7.53912,3.59256
3284.82,7.53926,3.60098
3284.952,7.53936,3.59794
3285.072,7.53942,3.59214
3285.204,7.53948,3.60258
3285.336,7.5396,3.60242
3285.468,7.53974,3.5976
3285.588,7.53988,3.60824
3285.72,7.53996,3.59882
3285.852,7.54006,3.6008
3285.972,7.54014,3.6091
3286.104,7.54026,3.60036
3286.236,7.54036,3.59346
3286.368,7.54044,3.59946
3286.488,7.54058,3.59354
3286.62,7.54064,3.60188
3286.752,7.54072,3.61134
3286.872,7.54082,3.59378
3287.004,7.54094,3.60692
3287.136,7.54102,3.6048
3287.268,7.54116,3.6062
3287.388,7.54124,3.60928
3287.52,7.54132,3.59532
3287.652,7.54146,3.59398
3287.772,7.54156,3.60628
3287.904,7.54166,3.60508
3288.036,7.54172,3.60782
3288.168,7.54184,3.60464
3288.288,7.54192,3.59484
3288.42,7.54202,3.60124
3288.552,7.54212,3.61116
3288.672,7.54224,3.59656
3288.804,7.54234,3.60762
3288.936,7.54246,3.60398
3289.068,7.54256,3.59904
3289.188,7.54264,3.61216
3289.32,7.54272,3.60724
3289.452,7.54282,3.59894
3289.572,7.5429,3.60886
3289.704,7.54304,3.60664
3289.836,7.54312,3.6036
3289.968,7.54322,3.61102
3290.088,7.54334,3.60822
3290.22,7.54344,3.6054
3290.352,7.54354,3.60828
3290.472,7.54362,3.60034
3290.604,7.54376,3.609
3290.736,7.54386,3.60076
3290.868,7.54394,3.60052
3290.988,7.544,3.6031
3291.12,7.54414,3.6095
3291.252,7.54424,3.60778
3291.372,7.54438,3.61368
3291.504,7.54444,3.6055
3291.636,7.54452,3.60852
3291.768,7.54466,3.60112
3291.888,7.54474,3.60624
3292.02,7.54484,3.60542
3292.152,7.54496,3.60342
3292.272,7.54506,3.60438
3292.404,7.54514,3.61168
3292.536,7.54522,3.6145
3292.668,7.54534,3.60156
3292.788,7.54546,3.61106
3292.92,7.54552,3.60802
3293.052,7.54562,3.59558
3293.172,7.54574,3.61148
3293.304,7.54588,3.61062
3293.436,7.54594,3.60882
3293.568,7.54604,3.6175
3293.688,7.54614,3.60754
3293.82,7.54624,3.60908
3293.952,7.5463,3.6096
3294.072,7.5464,3.59914
3294.204,7.54654,3.6111
3294.336,7.54662,3.6043
3294.468,7.54668,3.60502
3294.588,7.54678,3.61288
3294.72,7.54688,3.61088
3294.852,7.54704,3.60166
3294.972,7.54714,3.62246
3295.104,7.54726,3.59748
3295.236,7.54732,3.61248
3295.368,7.54742,3.61344
3295.488,7.5475,3.60682
3295.62,7.54762,3.61892
3295.752,7.54772,3.61178
3295.872,7.54784,3.60758
3296.004,7.5479,3.61284
3296.136,7.54802,3.6123
3296.268,7.54814,3.6006
3296.388,7.54822,3.61394
3296.52,7.54832,3.60892
3296.652,7.54844,3.60784
3296.772,7.54856,3.61056
3296.904,7.54864,3.6222
3297.036,7.54874,3.60566
3297.168,7.54878,3.61512
3297.288,7.5489,3.6058
3297.42,7.54904,3.60678
3297.552,7.54912,3.61928
3297.672,7.54922,3.61114
3297.804,7.54932,3.61916
3297.936,7.54944,3.60204
3298.068,7.54954,3.59906
3298.188,7.54962,3.61186
3298.32,7.54972,3.61708
3298.452,7.54982,3.60982
3298.572,7.5499,3.61942
3298.704,7.55002,3.60474
3298.836,7.55012,3.61704
3298.968,7.55026,3.615
3299.088,7.55032,3.61588
3299.22,7.55038,3.61968
3299.352,7.55048,3.60934
3299.472,7.55066,3.60802
3299.604,7.55076,3.60848
3299.736,7.55082,3.61414
3299.868,7.5509,3.61632
3299.988,7.55102,3.6197
3300.12,7.55112,3.62022
3300.252,7.55128,3.61034
3300.372,7.55134,3.62992
3300.504,7.5514,3.6108
3300.636,7.55152,3.61082
3300.768,7.55164,3.61408
3300.888,7.55174,3.61884
3301.02,7.5518,3.61038
3301.152,7.55192,3.62072
3301.272,7.55202,3.61232
3301.404,7.55212,3.61194
3301.536,7.55222,3.62022
3301.668,7.5523,3.61386
3301.788,7.5524,3.62672
3301.92,7.55252,3.61808
3302.052,7.55264,3.61374
3302.172,7.55268,3.62132
3302.304,7.5528,3.61646
3302.436,7.55294,3.60858
3302.568,7.55302,3.61774
3302.688,7.5531,3.615
3302.82,7.55322,3.61492
3302.952,7.55332,3.6216
3303.072,7.5534,3.6018
3303.204,7.5535,3.6211
3303.336,7.55358,3.62116
3303.468,7.55372,3.61426
3303.588,7.55384,3.62258
3303.72,7.5539,3.61748
3303.852,7.55396,3.60974
3303.972,7.55404,3.62002
3304.104,7.5542,3.62312
3304.236,7.55434,3.6099
3304.368,7.55442,3.62342
3304.488,7.5545,3.62376
3304.62,7.55458,3.61328
3304.752,7.55474,3.62374
3304.872,7.55482,3.6151
3305.004,7.55492,3.61986
3305.136,7.55502,3.6219
3305.268,7.55512,3.61726
3305.388,7.55522,3.62884
3305.52,7.55532,3.62782
3305.652,7.55544,3.60668
3305.772,7.55556,3.62204
3305.904,7.5556,3.6242
3306.036,7.5557,3.615
3306.168,7.55582,3.6342
3306.288,7.55594,3.6131
3306.42,7.55602,3.62078
3306.552,7.55612,3.62378
3306.672,7.55622,3.62534
3306.804,7.55632,3.6221
3306.936,7.55642,3.63098
3307.068,7.55652,3.61052
3307.188,7.55662,3.61838
3307.32,7.55674,3.6317
3307.452,7.55682,3.61302
3307.572,7.55688,3.62636
3307.704,7.55702,3.62754
3307.836,7.55712,3.61154
3307.968,7.5572,3.63534
3308.088,7.5573,3.63154
3308.22,7.5574,3.61938
3308.352,7.55748,3.63018
3308.472,7.55754,3.62604
3308.604,7.55766,3.62166
3308.736,7.5578,3.63352
3308.868,7.55794,3.61854
3308.988,7.55796,3.61776
3309.12,7.55808,3.6362
3309.252,7.5582,3.61108
3309.372,7.5583,3.62234
3309.504,7.5584,3.6302
3309.636,7.5585,3.6213
3309.768,7.5586,3.61978
3309.888,7.5587,3.63254
3310.02,7.55882,3.62388
3310.152,7.5589,3.6225
3310.272,7.55898,3.62918
3310.404,7.55912,3.61284
3310.536,7.55918,3.62498
3310.668,7.55934,3.62146
3310.788,7.5594,3.62224
3310.92,7.5595,3.63266
3311.052,7.5596,3.62246
3311.172,7.55968,3.62644
3311.304,7.55976,3.63094
3311.436,7.55992,3.6192
3311.568,7.56004,3.63054
3311.688,7.5601,3.62804
3311.82,7.5602,3.62242
3311.952,7.5603,3.64148
3312.072,7.5604,3.6272
3312.204,7.5605,3.6234
3312.336,7.5606,3.6415
3312.468,7.56074,3.62266
3312.588,7.5608,3.63324
3312.72,7.5609,3.62488
3312.852,7.561,3.62042
3312.972,7.56108,3.62752
3313.104,7.56118,3.6247
3313.236,7.56126,3.63146
3313.368,7.56138,3.63194
3313.488,7.56152,3.63008
3313.62,7.56162,3.63334
3313.752,7.56168,3.63298
3313.872,7.5618,3.62614
3314.004,7.56192,3.62944
3314.136,7.562,3.63026
3314.268,7.5621,3.62444
3314.388,7.5622,3.62626
3314.52,7.5623,3.6298
3314.652,7.5624,3.62592
3314.772,7.5625,3.61942
3314.904,7.56262,3.63106
3315.036,7.56274,3.6293
3315.168,7.5628,3.63928
3315.288,7.56288,3.6496
3315.42,7.56298,3.62778
3315.552,7.5631,3.63206
3315.672,7.5632,3.6434
3315.804,7.56328,3.62126
3315.936,7.5634,3.6291
3316.068,7.56348,3.63004
3316.188,7.56356,3.62304
3316.32,7.56368,3.6387
3316.452,7.56378,3.63792
3316.572,7.5639,3.63288
3316.704,7.56398,3.63684
3316.836,7.56408,3.63648
3316.968,7.56422,3.62142
3317.088,7.56434,3.63184
3317.22,7.56438,3.6265
3317.352,7.56444,3.62664
3317.472,7.56454,3.63126
3317.604,7.5647,3.63796
3317.736,7.56478,3.63514
3317.868,7.56484,3.64236
3317.988,7.56496,3.63814
3318.12,7.56508,3.63426
3318.252,7.56522,3.63752
3318.372,7.56528,3.63936
3318.504,7.56538,3.62994
3318.636,7.56548,3.6307
3318.768,7.56558,3.62288
3318.888,7.56568,3.6304
3319.02,7.5658,3.63472
3319.152,7.5659,3.6359
3319.272,7.56598,3.62854
3319.404,7.56612,3.6385
